"","LATITUDE","LONGITUDE","NumInj"
"17165",40.8566412,-73.9246934,1
"17166",40.7203211,-73.9940403,1
"17167",40.7704232,-73.9622113,1
"17168",40.7589494,-73.9684806,2
"17169",40.7168135,-73.9977634,2
"17170",40.832686,-73.9396774,3
"17171",40.7547481,-73.9878904,1
"17172",40.7558709,-73.9728206,1
"17173",40.7067007,-74.0160467,1
"17174",40.7138459,-74.0105619,1
"17175",40.7823164,-73.9485012,1
"17176",40.7098244,-74.0148247,3
"17177",40.7724189,-73.9628637,1
"17178",40.8668135,-73.9172051,1
"17179",40.797932,-73.9339915,1
"17180",40.756133,-73.9676048,1
"17181",40.8439024,-73.942696,1
"17182",40.7440655,-73.987748,1
"17183",40.8044198,-73.9553688,1
"17184",40.7603116,-73.9716962,1
"17185",40.8229332,-73.938129,1
"17186",40.7908949,-73.9451685,1
"17187",40.7529363,-73.9854869,1
"17188",40.8349512,-73.9469029,1
"17189",40.7986151,-73.9437427,1
"17190",40.7776361,-73.9611674,6
"17191",40.8188024,-73.9560203,1
"17192",40.7378861,-73.9809038,1
"17193",40.7923625,-73.9641744,2
"17194",40.7403945,-73.9790771,1
"17195",40.7403945,-73.9790771,1
"17196",40.7281758,-73.9848573,1
"17197",40.7948616,-73.9464798,2
"17198",40.7589782,-73.9939358,1
"17199",40.7564966,-73.972362,1
"17200",40.7324473,-73.991279,1
"17201",40.7123092,-73.9943621,2
"17202",40.7621841,-73.9936106,1
"17203",40.7616592,-73.9865607,1
"17204",40.7366908,-73.9931187,1
"17205",40.7225499,-74.006299,2
"17206",40.8315678,-73.9429813,1
"17207",40.7915585,-73.9386493,1
"17208",40.7205573,-74.0035102,1
"17209",40.7460038,-73.9942618,1
"17210",40.7916628,-73.9646839,1
"17211",40.8315678,-73.9429813,1
"17212",40.8031164,-73.9563196,1
"17213",40.8120074,-73.9515055,2
"17214",40.7286048,-74.0053146,1
"17215",40.7375662,-74.0099197,1
"17216",40.7452427,-73.9847921,1
"17217",40.7277455,-73.991276,1
"17218",40.7999787,-73.9427338,1
"17219",40.7743679,-73.9635486,1
"17220",40.7541542,-73.9803938,1
"17221",40.7238826,-73.9820839,1
"17222",40.7098244,-74.0148247,1
"17223",40.7852471,-73.9535039,2
"17224",40.728067,-73.9989537,1
"17225",40.7526434,-74.0042734,1
"17226",40.8089731,-73.9483252,1
"17227",40.7428118,-73.9965789,1
"17228",40.7187947,-73.9890116,1
"17229",40.7589494,-73.9684806,1
"17230",40.8094965,-73.9358079,4
"17231",40.7967631,-73.945095,1
"17232",40.7323478,-73.9849394,1
"17233",40.74478,-73.9758819,1
"17234",40.7472362,-73.9933594,1
"17235",40.8137781,-73.9596868,1
"17236",40.7199725,-73.9928968,1
"17237",40.8165011,-73.9465455,1
"17238",40.7252872,-73.9779779,1
"17239",40.7986151,-73.9437427,1
"17240",40.7187947,-73.9890116,2
"17241",40.8541683,-73.9337044,7
"17242",40.7279758,-73.988119,2
"17243",40.7450578,-73.9786065,1
"17244",40.8220716,-73.9499229,1
"17245",40.8221642,-73.9424112,1
"17246",40.8212629,-73.9460792,2
"17247",40.7584292,-73.9926328,1
"17248",40.8467631,-73.9337768,1
"17249",40.7707535,-73.9569401,1
"17250",40.7601586,-74.0026387,1
"17251",40.7149276,-74.0079396,1
"17252",40.7326191,-73.9815007,1
"17253",40.7798072,-73.9844773,1
"17254",40.7437832,-73.9735076,1
"17255",40.7209387,-73.993795,1
"17256",40.737222,-73.9813911,1
"17257",40.7286048,-74.0053146,1
"17258",40.7199798,-73.9836434,1
"17259",40.8328656,-73.9420334,1
"17260",40.7489858,-73.979955,1
"17261",40.7863684,-73.9759751,1
"17262",40.7736554,-73.9517248,1
"17263",40.7742508,-73.9452652,1
"17264",40.72084,-74.0006602,1
"17265",40.7487997,-73.969846,1
"17266",40.8027515,-73.933575,1
"17267",40.7366018,-73.9818424,1
"17268",40.7979178,-73.9638463,1
"17269",40.7171751,-74.0128675,1
"17270",40.843502,-73.9379834,4
"17271",40.8069751,-73.9376345,1
"17272",40.7993,-73.9411271,1
"17273",40.7583059,-74.0001372,1
"17274",40.7612344,-73.9638843,1
"17275",40.7528008,-73.9792862,1
"17276",40.7608574,-73.9610689,1
"17277",40.7729916,-73.9820779,1
"17278",40.8051537,-73.9511132,5
"17279",40.7124628,-73.9924034,1
"17280",40.7603116,-73.9716962,1
"17281",40.7276608,-74.0013891,1
"17282",40.8025617,-73.9429917,2
"17283",40.7970036,-73.9377739,1
"17284",40.7514416,-73.9760491,1
"17285",40.7567703,-73.9827104,1
"17286",40.8197705,-73.9367193,1
"17287",40.761391,-74.0017363,1
"17288",40.7200764,-73.9883549,1
"17289",40.7565272,-73.994019,1
"17290",40.8175991,-73.953185,1
"17291",40.7127234,-74.0096671,1
"17292",40.7649175,-73.955157,1
"17293",40.7606005,-73.9643142,1
"17294",40.736669,-73.9973406,1
"17295",40.7137447,-73.9939435,1
"17296",40.7198321,-73.9875432,1
"17297",40.7507879,-74.0056304,1
"17298",40.784237,-73.9470697,1
"17299",40.7465356,-73.9859503,1
"17300",40.7472966,-73.974044,1
"17301",40.8624119,-73.9224924,1
"17302",40.7717807,-73.9791936,1
"17303",40.7705293,-73.980111,1
"17304",40.8660261,-73.9258723,1
"17305",40.7748523,-73.9806585,1
"17306",40.7434737,-73.9767593,1
"17307",40.7742266,-73.9811136,1
"17308",40.7487997,-73.969846,1
"17309",40.7635447,-73.9851922,1
"17310",40.7324473,-73.991279,1
"17311",40.8449101,-73.9332329,2
"17312",40.8328656,-73.9420334,1
"17313",40.7635935,-73.9814343,1
"17314",40.8257582,-73.950939,2
"17315",40.7451158,-73.9806599,1
"17316",40.7199725,-73.9928968,2
"17317",40.7591044,-73.9921418,1
"17318",40.7741151,-73.988627,2
"17319",40.8688873,-73.9156803,1
"17320",40.7697502,-73.9606016,3
"17321",40.7184302,-74.0005303,4
"17322",40.7397514,-74.0025224,1
"17323",40.7346179,-73.9862126,1
"17324",40.7394976,-73.9826643,1
"17325",40.7502418,-73.998596,1
"17326",40.7601586,-74.0026387,1
"17327",40.7615008,-73.9978197,1
"17328",40.7199725,-73.9928968,1
"17329",40.7261182,-74.0015983,1
"17330",40.7570213,-74.004927,2
"17331",40.8670152,-73.9231089,2
"17332",40.7228913,-73.9797284,1
"17333",40.7813162,-73.9461296,1
"17334",40.7948085,-73.9444068,1
"17335",40.749824,-73.9722023,1
"17336",40.8432227,-73.9391763,1
"17337",40.7845658,-73.951883,1
"17338",40.7464029,-73.9797248,1
"17339",40.7137447,-73.9939435,1
"17340",40.737229,-74.0006459,2
"17341",40.8489388,-73.9370711,1
"17342",40.7248777,-73.9751639,2
"17343",40.744559,-73.9831755,1
"17344",40.7476292,-73.9767362,1
"17345",40.7539938,-73.9741894,1
"17346",40.7590602,-73.9726136,1
"17347",40.7985932,-73.9335177,1
"17348",40.8036294,-73.9633881,1
"17349",40.7925479,-73.9410356,1
"17350",40.7583292,-73.9689357,1
"17351",40.7892055,-73.9548156,1
"17352",40.759626,-73.9954735,1
"17353",40.7327302,-73.9938155,1
"17354",40.7906273,-73.9424349,1
"17355",40.7352052,-73.9857867,1
"17356",40.8043758,-73.9374202,1
"17357",40.7332161,-74.0030309,1
"17358",40.7305919,-73.9924085,1
"17359",40.7724613,-73.9670409,2
"17360",40.8421538,-73.9422783,1
"17361",40.8020241,-73.9496815,1
"17362",40.7068526,-74.0050027,1
"17363",40.7170989,-73.9985895,1
"17364",40.7258772,-73.9775339,1
"17365",40.7202352,-73.9844767,1
"17366",40.7629131,-73.9697999,1
"17367",40.7272875,-74.0006314,2
"17368",40.7484375,-73.9845604,1
"17369",40.7591128,-73.9746783,1
"17370",40.7716693,-73.9866959,1
"17371",40.7637343,-73.9620635,1
"17372",40.72084,-74.0006602,1
"17373",40.823647,-73.9438444,1
"17374",40.7472061,-73.9970984,1
"17375",40.7204364,-74.0066956,1
"17376",40.7206286,-74.0052093,1
"17377",40.8417139,-73.9355672,1
"17378",40.7954625,-73.9460279,1
"17379",40.7615008,-73.9978197,1
"17380",40.8676918,-73.9212136,1
"17381",40.7959275,-73.9727176,1
"17382",40.7398662,-73.9895819,1
"17383",40.7547072,-73.9916334,1
"17384",40.7276608,-74.0013891,1
"17385",40.8017682,-73.9372276,1
"17386",40.816662,-73.9389911,1
"17387",40.8386679,-73.9366507,1
"17388",40.7637343,-73.9620635,1
"17389",40.7184302,-74.0005303,1
"17390",40.824563,-73.9480999,1
"17391",40.8011551,-73.9596475,1
"17392",40.7456822,-73.9721247,1
"17393",40.7257724,-74.0008984,1
"17394",40.7401843,-73.986363,1
"17395",40.834114,-73.941118,1
"17396",40.803729,-73.9577821,1
"17397",40.7611476,-73.9795146,1
"17398",40.8107645,-73.9525902,1
"17399",40.7404705,-73.9982859,1
"17400",40.7127234,-74.0096671,3
"17401",40.7326422,-74.0086345,1
"17402",40.7615508,-73.9665842,1
"17403",40.8112661,-73.9578098,1
"17404",40.7477648,-73.9829581,2
"17405",40.8220716,-73.9499229,1
"17406",40.8334381,-73.9453358,1
"17407",40.7921853,-73.968017,1
"17408",40.774809,-73.9844135,1
"17409",40.8036997,-73.9358171,1
"17410",40.7378658,-74.000184,1
"17411",40.7161987,-74.0001371,1
"17412",40.818472,-73.941392,1
"17413",40.7142086,-73.9948417,1
"17414",40.7508292,-74.001884,1
"17415",40.7921868,-73.9381937,1
"17416",40.7647907,-73.9842822,2
"17417",40.8216382,-73.9390768,2
"17418",40.7786073,-73.9816215,1
"17419",40.7478537,-73.9929082,1
"17420",40.8112661,-73.9578098,1
"17421",40.7998915,-73.9385839,3
"17422",40.7921868,-73.9381937,1
"17423",40.794651,-73.9717827,1
"17424",40.7509908,-73.9906233,1
"17425",40.7558074,-73.9864031,2
"17426",40.7055431,-74.0090674,1
"17427",40.7697502,-73.9606016,1
"17428",40.7180184,-73.9999567,1
"17429",40.7152345,-74.0133505,1
"17430",40.7778604,-73.9457136,3
"17431",40.7820551,-73.9537191,1
"17432",40.7553558,-73.9774157,1
"17433",40.7534818,-73.9808885,1
"17434",40.7193963,-74.0018831,1
"17435",40.7087572,-74.0096593,1
"17436",40.7504525,-73.9872921,2
"17437",40.7390869,-73.9913755,1
"17438",40.7141646,-74.006309,1
"17439",40.8492939,-73.9389684,1
"17440",40.8481201,-73.9308839,1
"17441",40.7346873,-73.9999711,1
"17442",40.7329472,-73.9979866,1
"17443",40.750218,-73.979056,1
"17444",40.8177613,-73.9474405,3
"17445",40.71728,-73.9954294,2
"17446",40.7495397,-73.9774357,1
"17447",40.8050452,-73.9369284,1
"17448",40.8089731,-73.9483252,1
"17449",40.7679171,-73.9857147,1
"17450",40.7320217,-74.0103916,1
"17451",40.8070898,-73.9417705,1
"17452",40.8029708,-73.9638616,3
"17453",40.8044198,-73.9553688,1
"17454",40.7945801,-73.9737005,4
"17455",40.7491296,-73.9882379,1
"17456",40.7190695,-73.9933586,1
"17457",40.7434703,-74.007232,1
"17458",40.7130201,-73.9944594,1
"17459",40.7584292,-73.9926328,1
"17460",40.7429104,-73.9928041,1
"17461",40.8417139,-73.9355672,1
"17462",40.7667145,-73.9828775,1
"17463",40.8538212,-73.9363543,1
"17464",40.7679171,-73.9857147,1
"17465",40.8030725,-73.9383714,1
"17466",40.7192038,-73.9903644,1
"17467",40.8541683,-73.9337044,1
"17468",40.8197204,-73.9404768,1
"17469",40.7872263,-73.9541633,1
"17470",40.81512,-73.9587033,1
"17471",40.7584292,-73.9926328,1
"17472",40.7736894,-73.9619387,1
"17473",40.872316,-73.9127363,1
"17474",40.800664,-73.9464607,1
"17475",40.8625812,-73.9253736,1
"17476",40.7546882,-73.9953547,1
"17477",40.8077723,-73.9454833,1
"17478",40.7339784,-73.9866782,1
"17479",40.7597385,-73.9742232,1
"17480",40.7997008,-73.9699638,1
"17481",40.7457274,-73.9781227,3
"17482",40.7799246,-73.9806751,1
"17483",40.7226723,-73.9829645,1
"17484",40.7876856,-73.9750141,1
"17485",40.7484375,-73.9845604,1
"17486",40.7416232,-73.9937353,2
"17487",40.8067067,-73.9648494,1
"17488",40.7401843,-73.986363,1
"17489",40.7225499,-74.006299,6
"17490",40.7653647,-73.987578,1
"17491",40.789108,-73.9665523,1
"17492",40.8513229,-73.9402859,1
"17493",40.7571447,-73.9935606,1
"17494",40.7395116,-73.9847429,1
"17495",40.8541683,-73.9337044,1
"17496",40.7940523,-73.9703673,1
"17497",40.7109059,-74.014457,4
"17498",40.7607762,-74.0021839,1
"17499",40.7154326,-74.0075428,1
"17500",40.7801763,-73.9571976,1
"17501",40.7251925,-73.9870443,1
"17502",40.7998432,-73.9524571,1
"17503",40.8061347,-73.9615481,1
"17504",40.7452427,-73.9847921,1
"17505",40.7460038,-73.9942618,1
"17506",40.7401843,-73.986363,1
"17507",40.7742266,-73.9811136,1
"17508",40.7539088,-73.9996138,2
"17509",40.752316,-73.9859454,1
"17510",40.7646819,-73.9642975,1
"17511",40.710558,-73.9941422,1
"17512",40.82965,-73.9443813,1
"17513",40.7079663,-74.0135907,1
"17514",40.7323478,-73.9849394,1
"17515",40.8266439,-73.9430577,1
"17516",40.8214864,-73.9485395,2
"17517",40.7199351,-73.9787516,1
"17518",40.7127699,-73.9884824,1
"17519",40.7909056,-73.9391302,1
"17520",40.762025,-74.0011515,1
"17521",40.7357962,-74.0015516,1
"17522",40.7334357,-73.9954897,1
"17523",40.7168135,-73.9977634,1
"17524",40.8717676,-73.9133662,1
"17525",40.7264365,-74.0056572,1
"17526",40.7136898,-73.9945856,1
"17527",40.807611,-73.9530403,3
"17528",40.8644625,-73.9189434,2
"17529",40.7503184,-73.9911106,1
"17530",40.8101754,-73.9374076,1
"17531",40.7729662,-73.9582565,1
"17532",40.8005438,-73.9619161,1
"17533",40.7679685,-73.9682164,1
"17534",40.7929327,-73.9479007,2
"17535",40.7770056,-73.9637277,1
"17536",40.740443,-73.9945943,1
"17537",40.815206,-73.9474895,1
"17538",40.7838299,-73.9778249,2
"17539",40.7269334,-73.999917,1
"17540",40.8245097,-73.9518505,1
"17541",40.7599831,-73.9648018,1
"17542",40.820966,-73.9395652,2
"17543",40.7680332,-73.9958483,1
"17544",40.7533873,-73.996304,4
"17545",40.7876856,-73.9750141,4
"17546",40.8265303,-73.9466603,1
"17547",40.7222418,-73.9862873,1
"17548",40.8228364,-73.9419157,1
"17549",40.7769576,-73.9595466,1
"17550",40.7635887,-73.9714096,1
"17551",40.756133,-73.9676048,1
"17552",40.7642781,-73.9730158,1
"17553",40.793326,-73.9746147,1
"17554",40.7441866,-73.9918693,1
"17555",40.7509908,-73.9906233,1
"17556",40.7878594,-73.9674485,1
"17557",40.7258772,-73.9775339,1
"17558",40.7339649,-73.9887782,1
"17559",40.7460781,-73.9749359,2
"17560",40.7437832,-73.9735076,1
"17561",40.7820225,-73.9717231,1
"17562",40.7199725,-73.9928968,1
"17563",40.7357898,-73.9853608,1
"17564",40.7756424,-73.9583993,1
"17565",40.8027515,-73.933575,1
"17566",40.7521198,-73.9776766,1
"17567",40.7509597,-73.9827227,1
"17568",40.7360047,-73.9936167,1
"17569",40.7137447,-73.9939435,1
"17570",40.8291633,-73.9372668,1
"17571",40.8401945,-73.9430642,1
"17572",40.7686469,-73.9698262,1
"17573",40.7570075,-73.9638721,1
"17574",40.8101754,-73.9374076,1
"17575",40.7634847,-73.9889465,1
"17576",40.7429104,-73.9928041,1
"17577",40.7564966,-73.972362,1
"17578",40.8204372,-73.9362273,1
"17579",40.800664,-73.9464607,3
"17580",40.7622874,-73.9702587,1
"17581",40.759626,-73.9954735,1
"17582",40.7613613,-73.9577801,1
"17583",40.762106,-73.9601368,1
"17584",40.7986223,-73.9416189,2
"17585",40.7223244,-74.0117465,1
"17586",40.7700733,-73.9513989,1
"17587",40.74445,-73.9730274,1
"17588",40.7298617,-73.9914344,1
"17589",40.7332923,-73.9871799,1
"17590",40.7472966,-73.974044,1
"17591",40.7197216,-73.982803,1
"17592",40.7802299,-73.9613681,1
"17593",40.7534749,-73.9925287,1
"17594",40.7570751,-73.9698495,1
"17595",40.7521974,-73.9818237,3
"17596",40.8133899,-73.9562587,1
"17597",40.7460346,-73.9767909,1
"17598",40.7573389,-73.986013,1
"17599",40.7641132,-73.9884952,1
"17600",40.7225499,-74.006299,1
"17601",40.8043796,-73.9395225,1
"17602",40.8012354,-73.9418153,1
"17603",40.8127256,-73.9493013,1
"17604",40.7614858,-73.9605992,1
"17605",40.8094906,-73.9516627,1
"17606",40.7285961,-73.9876715,1
"17607",40.7633754,-73.9964587,1
"17608",40.7761962,-73.9498707,1
"17609",40.7532425,-73.9666173,1
"17610",40.7255825,-73.9898692,1
"17611",40.7748523,-73.9806585,1
"17612",40.7192038,-73.9903644,1
"17613",40.7311655,-73.9919214,1
"17614",40.7156332,-73.9984921,1
"17615",40.8493212,-73.9337309,1
"17616",40.7560353,-73.9869481,1
"17617",40.759626,-73.9954735,1
"17618",40.7192038,-73.9903644,1
"17619",40.7346735,-73.9945839,1
"17620",40.7101767,-74.0011362,1
"17621",40.7923625,-73.9641744,1
"17622",40.7616096,-73.9707499,1
"17623",40.7161833,-73.9807441,1
"17624",40.7454163,-74.0081994,1
"17625",40.783844,-73.9799879,1
"17626",40.7564966,-73.972362,1
"17627",40.8100655,-73.9549676,1
"17628",40.7416425,-73.9974342,1
"17629",40.8410866,-73.9379278,3
"17630",40.709913,-74.0060886,1
"17631",40.7484375,-73.9845604,2
"17632",40.7704805,-73.9838549,1
"17633",40.8626134,-73.9285984,3
"17634",40.7278775,-74.0054264,1
"17635",40.7347834,-73.9987154,1
"17636",40.7139737,-73.979962,1
"17637",40.7202352,-73.9844767,2
"17638",40.73038,-73.9863758,1
"17639",40.7579729,-73.9855364,2
"17640",40.8063358,-73.9558696,1
"17641",40.7175391,-73.9799897,1
"17642",40.7476292,-73.9767362,1
"17643",40.7967631,-73.945095,1
"17644",40.7503422,-73.983174,2
"17645",40.722355,-73.9932609,1
"17646",40.7373607,-73.996839,1
"17647",40.7948085,-73.9444068,1
"17648",40.8153057,-73.9436997,1
"17649",40.7558074,-73.9864031,1
"17650",40.7573632,-73.9606703,1
"17651",40.7334357,-73.9954897,1
"17652",40.7782727,-73.9607012,1
"17653",40.7274022,-73.9885376,1
"17654",40.783844,-73.9799879,1
"17655",40.8676918,-73.9212136,1
"17656",40.8137781,-73.9596868,2
"17657",40.8518622,-73.9281509,1
"17658",40.7161833,-73.9807441,1
"17659",40.7344344,-73.9899039,1
"17660",40.7691116,-73.9631616,1
"17661",40.8036997,-73.9358171,1
"17662",40.7736009,-73.9815723,1
"17663",40.713646,-74.0036036,1
"17664",40.7541306,-73.9883345,1
"17665",40.8235086,-73.9414273,1
"17666",40.7552921,-73.9949215,6
"17667",40.8252325,-73.9476044,1
"17668",40.7860998,-73.9396583,2
"17669",40.7423751,-74.0087909,2
"17670",40.7521597,-73.9874902,1
"17671",40.7960734,-73.9434848,1
"17672",40.7245509,-74.0019338,1
"17673",40.7171751,-74.0128675,1
"17674",40.7475148,-73.9687964,1
"17675",40.8141049,-73.9408539,1
"17676",40.8102764,-73.9473705,2
"17677",40.7858664,-73.9509287,1
"17678",40.7458255,-74.0018117,1
"17679",40.7629663,-73.9739693,1
"17680",40.7647362,-73.988033,2
"17681",40.7484001,-73.9999386,1
"17682",40.7077575,-74.015643,1
"17683",40.7697502,-73.9606016,1
"17684",40.7534818,-73.9808885,1
"17685",40.799931,-73.9406643,1
"17686",40.7390869,-73.9913755,1
"17687",40.7183032,-73.9873956,1
"17688",40.7979446,-73.9421216,1
"17689",40.7278664,-73.9931449,1
"17690",40.8582733,-73.9318168,1
"17691",40.7660449,-73.983365,1
"17692",40.8037541,-73.9399818,1
"17693",40.8153057,-73.9436997,1
"17694",40.757233,-73.976047,1
"17695",40.7906273,-73.9424349,3
"17696",40.7216783,-73.9806054,1
"17697",40.7584292,-73.9926328,1
"17698",40.8017682,-73.9372276,1
"17699",40.7616096,-73.9707499,1
"17700",40.7181445,-73.9938277,1
"17701",40.7464029,-73.9797248,1
"17702",40.7653576,-73.9659,1
"17703",40.7274271,-73.9732977,1
"17704",40.7312889,-73.9903915,1
"17705",40.774809,-73.9844135,1
"17706",40.750766,-73.9744433,1
"17707",40.8141445,-73.9557055,1
"17708",40.8676337,-73.9165894,1
"17709",40.7646168,-73.9583231,1
"17710",40.7876559,-73.9770617,1
"17711",40.7485397,-73.9731412,1
"17712",40.7322225,-74.0035541,1
"17713",40.7490533,-73.9957485,1
"17714",40.7621793,-73.9661291,1
"17715",40.7864855,-73.9721726,1
"17716",40.8264277,-73.9504508,1
"17717",40.7228913,-73.9797284,1
"17718",40.7298782,-73.9907237,1
"17719",40.7621841,-73.9936106,1
"17720",40.7589756,-73.9645027,1
"17721",40.7585332,-73.9888427,1
"17722",40.7379177,-73.9922237,1
"17723",40.7284127,-73.9942525,1
"17724",40.7484317,-73.9824707,1
"17725",40.7168135,-73.9977634,2
"17726",40.8614639,-73.9249989,1
"17727",40.721473,-73.9838235,1
"17728",40.7654191,-73.9838236,1
"17729",40.7339213,-73.9927942,2
"17730",40.7886954,-73.9378611,2
"17731",40.7138434,-73.9927243,3
"17732",40.7101767,-74.0011362,1
"17733",40.7655201,-73.9800367,1
"17734",40.7327574,-73.9900269,1
"17735",40.7993065,-73.9432328,1
"17736",40.7109836,-74.0005086,1
"17737",40.7579729,-73.9855364,1
"17738",40.7775544,-73.9488804,1
"17739",40.7352052,-73.9857867,1
"17740",40.8158451,-73.9528683,1
"17741",40.7305812,-74.001685,1
"17742",40.7877532,-73.9474606,1
"17743",40.7284238,-73.9996789,1
"17744",40.7503074,-74.0083661,1
"17745",40.7475428,-73.9707813,1
"17746",40.7786073,-73.9816215,1
"17747",40.7591128,-73.9746783,1
"17748",40.8309615,-73.9494609,1
"17749",40.8043691,-73.9353252,1
"17750",40.7466595,-73.9900681,1
"17751",40.7889493,-73.9405585,1
"17752",40.8077723,-73.9454833,1
"17753",40.7678891,-73.9815125,1
"17754",40.729726,-73.9808592,1
"17755",40.7552921,-73.9949215,1
"17756",40.8133704,-73.9488312,1
"17757",40.7557807,-74.0019852,1
"17758",40.7578587,-73.975592,1
"17759",40.7707422,-73.9945485,1
"17760",40.7199725,-73.9928968,1
"17761",40.7225499,-74.006299,1
"17762",40.7278664,-73.9931449,1
"17763",40.730946,-74.0067364,1
"17764",40.7629663,-73.9739693,1
"17765",40.7680332,-73.9958483,1
"17766",40.7658813,-73.9946319,1
"17767",40.7659905,-73.987123,1
"17768",40.8280407,-73.9425037,1
"17769",40.8635725,-73.9260124,1
"17770",40.7232603,-73.9884301,1
"17771",40.763645,-73.9776872,1
"17772",40.7408734,-73.9879831,1
"17773",40.7788619,-73.9581662,1
"17774",40.8200975,-73.9550764,2
"17775",40.7484317,-73.9824707,1
"17776",40.7199351,-73.9787516,1
"17777",40.7529363,-73.9854869,1
"17778",40.7571064,-73.9973001,1
"17779",40.7416452,-74.0048609,1
"17780",40.788358,-73.9745227,1
"17781",40.7570751,-73.9698495,1
"17782",40.8371778,-73.942597,1
"17783",40.8308918,-73.9413666,1
"17784",40.777095,-73.9821021,1
"17785",40.7239136,-73.9879718,1
"17786",40.7629663,-73.9739693,2
"17787",40.7784761,-73.9854489,2
"17788",40.8105319,-73.9620549,2
"17789",40.7688025,-73.9583602,2
"17790",40.7266659,-73.9830898,1
"17791",40.7591644,-73.9883913,1
"17792",40.7263924,-73.9917957,2
"17793",40.7928576,-73.9675292,1
"17794",40.839178,-73.9411352,1
"17795",40.7416425,-73.9974342,1
"17796",40.7903142,-73.9476861,1
"17797",40.8473568,-73.9351714,1
"17798",40.7176204,-74.0002742,1
"17799",40.7642144,-73.9709581,1
"17800",40.7852936,-73.9693348,1
"17801",40.7591044,-73.9921418,1
"17802",40.839295,-73.9392378,2
"17803",40.7923026,-73.9504581,3
"17804",40.7295515,-73.9899011,1
"17805",40.70495,-74.0115487,1
"17806",40.7526196,-73.9670687,1
"17807",40.7774101,-73.9787983,1
"17808",40.7478946,-73.9891656,1
"17809",40.7579729,-73.9855364,1
"17810",40.7853448,-73.9576349,1
"17811",40.8486271,-73.9342412,1
"17812",40.7030999,-74.0129983,1
"17813",40.7058694,-74.0132549,1
"17814",40.7535538,-73.9850428,1
"17815",40.8346811,-73.9444241,1
"17816",40.7466186,-73.9938142,1
"17817",40.8108569,-73.9390181,1
"17818",40.7456822,-73.9721247,1
"17819",40.7526196,-73.9670687,1
"17820",40.7164532,-74.0130478,1
"17821",40.7229337,-73.9886394,1
"17822",40.759308,-73.9652931,1
"17823",40.7852936,-73.9693348,1
"17824",40.7410552,-73.9978601,1
"17825",40.7579112,-73.977653,1
"17826",40.7048837,-74.0156568,1
"17827",40.79338,-73.9708587,1
"17828",40.7194838,-73.9912843,2
"17829",40.8005088,-73.9381463,1
"17830",40.8027515,-73.933575,1
"17831",40.774934,-73.9447664,1
"17832",40.7514055,-74.0051756,1
"17833",40.7389026,-73.9873015,1
"17834",40.8027515,-73.933575,1
"17835",40.759308,-73.9652931,1
"17836",40.738505,-73.9917978,1
"17837",40.7509597,-73.9827227,1
"17838",40.7069402,-74.0090062,1
"17839",40.7547481,-73.9878904,2
"17840",40.7104641,-73.9866216,1
"17841",40.7616096,-73.9707499,1
"17842",40.7145024,-73.9987952,1
"17843",40.7232788,-73.9825242,1
"17844",40.7272875,-74.0006314,1
"17845",40.7094979,-74.0138904,1
"17846",40.8156907,-73.9582947,1
"17847",40.789169,-73.9527428,1
"17848",40.7500991,-73.9749344,1
"17849",40.7770056,-73.9637277,1
"17850",40.732699,-73.9836475,4
"17851",40.8145804,-73.9479488,1
"17852",40.7332923,-73.9871799,1
"17853",40.8630205,-73.9175569,1
"17854",40.7849752,-73.982638,1
"17855",40.7521974,-73.9818237,1
"17856",40.7941352,-73.9428183,1
"17857",40.8070898,-73.9417705,1
"17858",40.8103186,-73.9436244,1
"17859",40.7224983,-73.9768929,1
"17860",40.7332923,-73.9871799,1
"17861",40.759626,-73.9954735,1
"17862",40.8232596,-73.9429233,1
"17863",40.8650779,-73.9281077,1
"17864",40.7597902,-73.9879256,1
"17865",40.7616008,-73.9686418,2
"17866",40.8020241,-73.9496815,1
"17867",40.7782253,-73.9586287,1
"17868",40.7398662,-73.9895819,1
"17869",40.7437832,-73.9735076,1
"17870",40.7226976,-73.9878638,1
"17871",40.7535538,-73.9850428,1
"17872",40.7999853,-73.9448468,1
"17873",40.7611802,-73.9579029,1
"17874",40.8228364,-73.9419157,1
"17875",40.7774101,-73.9787983,1
"17876",40.7608574,-73.9610689,1
"17877",40.738171,-73.9776019,1
"17878",40.7533873,-73.996304,1
"17879",40.762106,-73.9601368,1
"17880",40.7993065,-73.9432328,2
"17881",40.7826332,-73.9511983,2
"17882",40.7793641,-73.9773678,1
"17883",40.7929327,-73.9479007,4
"17884",40.7585332,-73.9888427,1
"17885",40.8264277,-73.9504508,1
"17886",40.8241314,-73.9409715,1
"17887",40.7697955,-73.9647822,1
"17888",40.8109467,-73.9630589,1
"17889",40.7616592,-73.9865607,1
"17890",40.7358455,-74.0059611,1
"17891",40.7177239,-73.9857652,1
"17892",40.8204372,-73.9362273,1
"17893",40.7148974,-73.9918909,1
"17894",40.7214494,-73.9973989,1
"17895",40.720982,-73.9869514,1
"17896",40.7622359,-73.9898636,1
"17897",40.8089731,-73.9483252,1
"17898",40.7629631,-73.9718684,1
"17899",40.7331526,-74.0102835,1
"17900",40.7668758,-73.979076,1
"17901",40.7578281,-73.9930696,1
"17902",40.7979463,-73.9400231,1
"17903",40.8197204,-73.9404768,1
"17904",40.8083959,-73.9529531,1
"17905",40.7216783,-73.9806054,1
"17906",40.7113255,-73.9836131,1
"17907",40.818174,-73.9564831,1
